x,age,workclass,education,educational-num,marital-status,race,gender,hours-per-week,income
27168,33,Private,Assoc-acdm,12,Divorced,White,Female,42,<=50K
27169,44,Private,Bachelors,13,Married-civ-spouse,White,Female,20,>50K
27170,25,Private,HS-grad,9,Never-married,White,Male,40,<=50K
27171,48,State-gov,Some-college,10,Divorced,White,Male,40,<=50K
27172,23,Private,HS-grad,9,Never-married,White,Female,40,<=50K
27173,33,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,White,Female,50,>50K
27174,20,Private,Some-college,10,Married-civ-spouse,White,Female,30,<=50K
27175,23,Private,Bachelors,13,Never-married,White,Female,40,<=50K
27176,71,Private,HS-grad,9,Widowed,White,Female,40,<=50K
27177,22,State-gov,Bachelors,13,Never-married,White,Female,40,<=50K
27178,36,Private,Bachelors,13,Married-civ-spouse,White,Male,50,>50K
27179,27,Private,11th,7,Never-married,White,Male,60,<=50K
27180,40,Private,HS-grad,9,Never-married,White,Female,35,<=50K
27181,30,Private,Some-college,10,Divorced,White,Male,50,<=50K
27182,30,State-gov,Assoc-voc,11,Married-civ-spouse,White,Male,40,<=50K
27183,30,Private,Some-college,10,Married-civ-spouse,White,Male,40,<=50K
27184,35,Private,Bachelors,13,Married-civ-spouse,White,Male,40,<=50K
27185,39,Private,HS-grad,9,Never-married,Black,Female,40,<=50K
27186,39,Federal-gov,HS-grad,9,Married-civ-spouse,White,Male,50,<=50K
27187,74,Private,5th-6th,3,Married-civ-spouse,Black,Male,40,<=50K
27188,32,Self-emp-inc,Some-college,10,Married-civ-spouse,White,Male,50,>50K
27189,25,Private,HS-grad,9,Married-civ-spouse,Black,Male,40,<=50K
27190,64,Private,Some-college,10,Divorced,White,Female,40,<=50K
27191,47,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,40,>50K
27192,37,Private,Bachelors,13,Married-civ-spouse,White,Female,37,>50K
27193,47,Private,HS-grad,9,Married-civ-spouse,White,Male,40,>50K
27194,33,Private,HS-grad,9,Married-civ-spouse,White,Male,40,>50K
27195,40,Private,Assoc-voc,11,Divorced,White,Female,40,>50K
27196,22,Private,HS-grad,9,Never-married,Black,Male,80,<=50K
27197,56,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
27198,37,Private,HS-grad,9,Never-married,White,Female,55,<=50K
27199,30,Self-emp-inc,Some-college,10,Married-civ-spouse,White,Male,70,<=50K
27200,20,Private,12th,8,Never-married,White,Female,35,<=50K
27201,53,State-gov,Masters,14,Married-civ-spouse,White,Male,38,>50K
27202,43,Private,Bachelors,13,Married-civ-spouse,White,Male,48,>50K
27203,23,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
27204,43,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,30,<=50K
27205,30,Private,HS-grad,9,Never-married,White,Male,40,<=50K
27206,20,Private,Some-college,10,Never-married,White,Female,46,<=50K
27207,22,Private,Assoc-voc,11,Never-married,White,Male,40,<=50K
27208,38,Private,Bachelors,13,Never-married,White,Male,50,<=50K
27209,54,Self-emp-not-inc,Some-college,10,Married-civ-spouse,White,Male,40,<=50K
27210,23,Private,HS-grad,9,Never-married,White,Male,40,<=50K
27211,46,Private,HS-grad,9,Married-civ-spouse,Black,Male,40,<=50K
27212,59,Private,10th,6,Married-civ-spouse,White,Male,40,<=50K
27213,28,?,10th,6,Divorced,White,Male,50,<=50K
27214,18,?,12th,8,Never-married,White,Male,25,<=50K
27215,41,Local-gov,Assoc-voc,11,Never-married,White,Male,40,<=50K
27216,42,Private,Assoc-voc,11,Married-civ-spouse,White,Male,48,<=50K
27217,58,Private,Some-college,10,Married-civ-spouse,White,Male,40,>50K
27218,24,Private,HS-grad,9,Married-civ-spouse,White,Male,50,<=50K
27219,39,Private,Bachelors,13,Married-civ-spouse,White,Male,45,>50K
27220,28,Private,Bachelors,13,Never-married,White,Female,35,<=50K
27221,25,Private,Masters,14,Never-married,White,Male,55,<=50K
27222,29,Private,Some-college,10,Divorced,White,Female,54,<=50K
27223,53,Private,5th-6th,3,Married-civ-spouse,White,Male,40,<=50K
27224,63,Local-gov,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
27225,26,State-gov,Assoc-voc,11,Divorced,White,Female,38,<=50K
27226,21,Private,HS-grad,9,Never-married,White,Male,50,<=50K
27227,45,Private,Some-college,10,Married-civ-spouse,White,Male,40,>50K
27228,29,Private,Assoc-voc,11,Never-married,White,Female,40,<=50K
27229,72,Local-gov,Doctorate,16,Married-civ-spouse,White,Male,40,<=50K
27230,51,Private,10th,6,Married-spouse-absent,White,Male,40,<=50K
27231,21,Private,9th,5,Married-spouse-absent,White,Male,40,<=50K
27232,38,Private,Some-college,10,Divorced,Black,Female,40,<=50K
27233,38,Private,Bachelors,13,Married-civ-spouse,White,Female,40,>50K
27234,46,Private,Masters,14,Married-civ-spouse,White,Male,41,<=50K
27235,31,Self-emp-not-inc,Bachelors,13,Divorced,White,Male,60,>50K
27236,68,Local-gov,10th,6,Separated,Black,Female,90,<=50K
27237,43,?,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
27238,21,Private,HS-grad,9,Never-married,White,Male,40,<=50K
27239,44,Private,Bachelors,13,Married-civ-spouse,White,Male,3,<=50K
27240,56,Federal-gov,Doctorate,16,Married-civ-spouse,White,Male,40,>50K
27241,20,?,HS-grad,9,Never-married,White,Male,12,<=50K
27242,36,Private,HS-grad,9,Married-civ-spouse,White,Male,40,>50K
27243,21,Private,HS-grad,9,Never-married,White,Female,25,<=50K
27244,21,Private,Some-college,10,Never-married,Black,Female,40,>50K
27245,52,Local-gov,Some-college,10,Married-civ-spouse,White,Male,40,<=50K
27246,56,Self-emp-inc,Doctorate,16,Married-civ-spouse,White,Male,70,>50K
27247,52,Private,Bachelors,13,Widowed,White,Female,20,>50K
27248,51,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,White,Male,25,<=50K
27249,29,Private,HS-grad,9,Divorced,White,Male,40,<=50K
27250,36,Private,Some-college,10,Never-married,Black,Male,55,<=50K
27251,29,Private,HS-grad,9,Married-civ-spouse,White,Male,55,<=50K
27252,21,Private,HS-grad,9,Never-married,White,Female,30,<=50K
27253,58,Private,1st-4th,2,Married-civ-spouse,White,Male,40,<=50K
27254,37,Private,HS-grad,9,Never-married,White,Male,40,<=50K
27255,50,Private,Some-college,10,Divorced,Black,Female,45,<=50K
27256,30,Private,HS-grad,9,Never-married,White,Male,50,<=50K
27257,29,Private,HS-grad,9,Never-married,Black,Male,30,<=50K
27258,48,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
27259,50,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,White,Male,40,<=50K
27260,39,Private,Assoc-acdm,12,Married-civ-spouse,White,Female,25,>50K
27261,35,Federal-gov,Prof-school,15,Married-civ-spouse,White,Male,55,<=50K
27262,54,Private,HS-grad,9,Married-civ-spouse,White,Male,25,>50K
27263,24,Private,HS-grad,9,Married-civ-spouse,White,Female,25,<=50K
27264,20,Private,HS-grad,9,Never-married,White,Male,45,<=50K
27265,30,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Amer-Indian-Eskimo,Male,55,>50K
27266,19,Self-emp-not-inc,HS-grad,9,Never-married,Asian-Pac-Islander,Female,30,<=50K
27267,26,Private,HS-grad,9,Never-married,Black,Male,40,<=50K
27268,38,Private,HS-grad,9,Married-civ-spouse,White,Male,99,>50K
27269,25,Private,Some-college,10,Never-married,White,Female,40,<=50K
27270,33,Private,Some-college,10,Divorced,White,Male,50,<=50K
27271,60,Local-gov,Bachelors,13,Married-civ-spouse,White,Male,40,>50K
27272,30,Private,Some-college,10,Never-married,White,Male,40,<=50K
27273,30,Private,Bachelors,13,Never-married,White,Male,40,<=50K
27274,19,Private,7th-8th,4,Never-married,White,Female,40,<=50K
27275,23,Private,HS-grad,9,Never-married,White,Male,40,<=50K
27276,27,Private,Some-college,10,Married-civ-spouse,White,Male,40,>50K
27277,20,?,Some-college,10,Never-married,White,Male,40,<=50K
27278,39,State-gov,Assoc-acdm,12,Married-civ-spouse,White,Male,52,<=50K
27279,33,Private,7th-8th,4,Married-civ-spouse,White,Male,45,<=50K
27280,65,Private,HS-grad,9,Married-civ-spouse,White,Male,24,<=50K
27281,34,Private,Bachelors,13,Married-civ-spouse,White,Male,50,>50K
27282,20,Private,HS-grad,9,Never-married,White,Female,25,<=50K
27283,23,?,Some-college,10,Never-married,White,Male,40,<=50K
27284,25,Private,10th,6,Never-married,White,Male,40,<=50K
27285,28,Private,Bachelors,13,Never-married,White,Female,50,>50K
27286,31,Private,11th,7,Never-married,White,Male,25,<=50K
27287,28,State-gov,Bachelors,13,Never-married,White,Male,40,<=50K
27288,37,Private,HS-grad,9,Divorced,White,Female,40,<=50K
27289,52,Private,Some-college,10,Married-civ-spouse,White,Male,50,>50K
27290,66,Federal-gov,Assoc-voc,11,Widowed,Black,Female,40,<=50K
27291,31,Private,HS-grad,9,Never-married,White,Male,40,<=50K
27292,37,Private,Bachelors,13,Married-civ-spouse,White,Male,50,>50K
27293,45,Federal-gov,Bachelors,13,Married-civ-spouse,White,Male,45,<=50K
27294,45,Private,Assoc-acdm,12,Divorced,White,Male,40,<=50K
27295,44,Private,HS-grad,9,Married-civ-spouse,White,Male,60,<=50K
27296,32,Local-gov,Bachelors,13,Divorced,White,Male,40,<=50K
27297,35,Private,HS-grad,9,Married-civ-spouse,White,Male,60,>50K
27298,53,Private,11th,7,Divorced,White,Male,40,<=50K
27299,54,Private,Some-college,10,Married-civ-spouse,White,Male,40,>50K
27300,43,Private,Assoc-voc,11,Married-civ-spouse,White,Male,40,<=50K
27301,30,Private,Some-college,10,Never-married,White,Male,40,<=50K
27302,49,Private,Some-college,10,Divorced,White,Male,50,<=50K
27303,52,Private,Doctorate,16,Married-civ-spouse,White,Male,57,>50K
27304,20,Private,Some-college,10,Never-married,White,Female,4,<=50K
27305,60,Federal-gov,HS-grad,9,Married-civ-spouse,White,Male,40,>50K
27306,45,Private,Assoc-acdm,12,Divorced,White,Male,40,<=50K
27307,48,Private,Bachelors,13,Married-civ-spouse,White,Male,60,>50K
27308,28,Private,Bachelors,13,Married-civ-spouse,White,Male,60,>50K
27309,61,?,Prof-school,15,Married-civ-spouse,White,Male,40,>50K
27310,48,Local-gov,Some-college,10,Married-civ-spouse,White,Male,40,<=50K
27311,32,Private,Some-college,10,Married-civ-spouse,White,Male,45,<=50K
27312,27,Self-emp-not-inc,HS-grad,9,Never-married,White,Male,30,<=50K
27313,38,Private,Bachelors,13,Married-civ-spouse,White,Male,35,<=50K
27314,33,Private,5th-6th,3,Married-spouse-absent,Other,Male,20,<=50K
27315,43,Private,Masters,14,Divorced,White,Female,50,>50K
27316,36,Private,HS-grad,9,Separated,White,Male,60,<=50K
27317,38,Private,11th,7,Married-civ-spouse,White,Male,40,<=50K
27318,24,Local-gov,HS-grad,9,Never-married,White,Female,40,<=50K
27319,22,Private,10th,6,Never-married,White,Male,40,<=50K
27320,30,Private,Bachelors,13,Never-married,White,Male,40,<=50K
27321,55,?,Masters,14,Married-civ-spouse,White,Male,40,>50K
27322,46,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,White,Male,55,>50K
27323,39,State-gov,HS-grad,9,Married-civ-spouse,White,Male,50,<=50K
27324,50,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
27325,34,Private,Assoc-voc,11,Married-spouse-absent,White,Female,40,<=50K
27326,47,State-gov,Bachelors,13,Married-civ-spouse,White,Male,60,>50K
27327,46,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
27328,23,?,HS-grad,9,Never-married,White,Male,60,<=50K
27329,43,Private,Some-college,10,Divorced,White,Female,72,<=50K
27330,45,Private,HS-grad,9,Divorced,White,Male,40,<=50K
27331,55,Private,Bachelors,13,Married-civ-spouse,White,Male,40,<=50K
27332,68,Private,HS-grad,9,Married-civ-spouse,White,Male,8,<=50K
27333,39,Private,Assoc-voc,11,Married-civ-spouse,White,Male,40,<=50K
27334,39,Private,HS-grad,9,Divorced,White,Female,40,<=50K
27335,37,Private,Bachelors,13,Never-married,White,Male,40,<=50K
27336,19,Private,Some-college,10,Never-married,White,Male,40,<=50K
27337,20,Private,11th,7,Never-married,White,Male,20,<=50K
27338,49,?,Assoc-voc,11,Married-spouse-absent,White,Female,40,<=50K
27339,33,Private,Some-college,10,Married-civ-spouse,White,Male,40,<=50K
27340,21,Private,HS-grad,9,Never-married,White,Male,35,<=50K
27341,72,?,Bachelors,13,Married-civ-spouse,White,Male,3,<=50K
27342,58,Local-gov,Masters,14,Widowed,White,Male,35,>50K
27343,43,Self-emp-inc,HS-grad,9,Never-married,Black,Male,55,<=50K
27344,62,Private,11th,7,Separated,Black,Female,21,<=50K
27345,21,Private,Some-college,10,Never-married,White,Male,20,<=50K
27346,26,Private,Some-college,10,Married-civ-spouse,White,Male,60,<=50K
27347,27,Private,9th,5,Married-civ-spouse,White,Male,40,<=50K
27348,34,Private,Some-college,10,Married-civ-spouse,White,Male,38,>50K
27349,49,Local-gov,HS-grad,9,Divorced,White,Female,40,<=50K
27350,28,Private,HS-grad,9,Never-married,White,Female,40,<=50K
27351,34,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Black,Male,48,>50K
27352,29,Private,Some-college,10,Married-civ-spouse,White,Female,40,>50K
27353,58,Private,10th,6,Married-civ-spouse,White,Male,50,>50K
27354,45,Self-emp-inc,HS-grad,9,Divorced,White,Female,40,<=50K
27355,47,Self-emp-not-inc,Bachelors,13,Never-married,White,Female,40,<=50K
27356,53,Private,HS-grad,9,Married-civ-spouse,White,Male,40,>50K
27357,52,Local-gov,10th,6,Married-civ-spouse,White,Male,40,<=50K
27358,47,Private,11th,7,Divorced,White,Female,15,<=50K
27359,36,Local-gov,Bachelors,13,Married-civ-spouse,White,Male,40,>50K
27360,48,Private,Bachelors,13,Married-civ-spouse,White,Male,65,>50K
27361,35,Private,Some-college,10,Married-civ-spouse,White,Male,40,>50K
27362,49,Private,Bachelors,13,Married-civ-spouse,White,Male,50,>50K
27363,43,Private,Some-college,10,Married-civ-spouse,White,Male,45,<=50K
27364,33,Private,Bachelors,13,Married-civ-spouse,White,Male,50,>50K
27365,49,Local-gov,Assoc-acdm,12,Married-civ-spouse,White,Male,40,<=50K
27366,17,Private,10th,6,Never-married,White,Male,20,<=50K
27367,28,?,Some-college,10,Divorced,White,Female,30,<=50K
27368,25,Private,Bachelors,13,Never-married,White,Male,40,<=50K
27369,69,?,9th,5,Married-civ-spouse,White,Male,20,<=50K
27370,41,Self-emp-not-inc,Assoc-voc,11,Divorced,White,Male,60,<=50K
27371,31,Private,Bachelors,13,Married-civ-spouse,White,Male,40,>50K
27372,57,Private,Masters,14,Divorced,White,Male,40,>50K
27373,49,Private,Some-college,10,Married-civ-spouse,White,Male,44,>50K
27374,40,Private,Bachelors,13,Married-civ-spouse,White,Male,40,>50K
27375,55,Private,Assoc-voc,11,Married-civ-spouse,White,Male,50,>50K
27376,47,Private,Some-college,10,Divorced,White,Male,60,<=50K
27377,50,Private,12th,8,Divorced,White,Male,40,<=50K
27378,36,Private,Bachelors,13,Never-married,White,Male,50,<=50K
27379,17,Private,11th,7,Never-married,White,Male,25,<=50K
27380,30,Local-gov,HS-grad,9,Married-civ-spouse,White,Male,40,>50K
27381,79,?,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
27382,42,Private,HS-grad,9,Married-civ-spouse,White,Male,40,>50K
27383,67,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,50,<=50K
27384,36,Private,HS-grad,9,Married-civ-spouse,White,Male,45,>50K
27385,35,Private,Masters,14,Married-civ-spouse,White,Male,50,>50K
27386,27,Private,Bachelors,13,Never-married,White,Female,40,<=50K
27387,21,Private,7th-8th,4,Never-married,White,Male,40,<=50K
27388,46,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
27389,45,Private,Bachelors,13,Married-civ-spouse,White,Male,45,>50K
27390,20,Private,11th,7,Never-married,White,Male,40,<=50K
27391,17,Private,11th,7,Never-married,White,Male,20,<=50K
27392,40,Private,Some-college,10,Divorced,Black,Male,50,>50K
27393,28,Private,Bachelors,13,Married-civ-spouse,White,Male,40,>50K
27394,33,Private,11th,7,Never-married,White,Male,40,<=50K
27395,55,Private,HS-grad,9,Divorced,White,Female,40,<=50K
27396,55,Self-emp-not-inc,Some-college,10,Married-civ-spouse,White,Male,50,<=50K
27397,47,Private,HS-grad,9,Separated,Black,Female,40,<=50K
27398,52,Self-emp-inc,Masters,14,Married-civ-spouse,White,Male,60,>50K
27399,29,Private,Some-college,10,Never-married,White,Female,40,<=50K
27400,36,Private,5th-6th,3,Never-married,White,Male,35,<=50K
27401,37,Private,Bachelors,13,Separated,White,Male,70,<=50K
27402,41,Federal-gov,HS-grad,9,Never-married,White,Female,40,<=50K
27403,43,Private,Some-college,10,Married-civ-spouse,White,Male,48,>50K
27404,24,Private,7th-8th,4,Married-civ-spouse,White,Male,50,<=50K
27405,39,Federal-gov,Bachelors,13,Never-married,White,Female,60,<=50K
27406,47,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,White,Male,50,<=50K
27407,42,Private,HS-grad,9,Divorced,White,Female,45,<=50K
27408,39,Private,HS-grad,9,Never-married,White,Male,42,>50K
27409,48,Local-gov,Bachelors,13,Divorced,White,Female,60,<=50K
27410,47,Local-gov,Masters,14,Married-civ-spouse,Black,Male,50,>50K
27411,27,Private,10th,6,Married-civ-spouse,White,Male,40,<=50K
27412,29,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
27413,22,Private,Assoc-voc,11,Never-married,White,Female,30,<=50K
27414,37,State-gov,HS-grad,9,Separated,White,Male,44,<=50K
27415,38,Private,Bachelors,13,Married-civ-spouse,White,Male,60,<=50K
27416,32,Private,Preschool,1,Married-civ-spouse,Asian-Pac-Islander,Female,40,<=50K
27417,48,Local-gov,Masters,14,Divorced,White,Female,80,<=50K
27418,46,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Female,50,<=50K
27419,51,Private,HS-grad,9,Never-married,Black,Female,38,<=50K
27420,28,Self-emp-inc,Bachelors,13,Married-civ-spouse,White,Male,55,<=50K
27421,35,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
27422,18,Private,11th,7,Never-married,White,Male,30,<=50K
27423,45,Private,HS-grad,9,Separated,Black,Female,40,<=50K
27424,36,Self-emp-not-inc,HS-grad,9,Never-married,White,Male,40,<=50K
27425,73,Private,Some-college,10,Widowed,White,Female,10,<=50K
27426,52,Private,Bachelors,13,Married-civ-spouse,White,Male,40,<=50K
27427,17,Private,10th,6,Never-married,White,Female,40,<=50K
27428,29,Federal-gov,Assoc-voc,11,Married-civ-spouse,White,Male,40,>50K
27429,31,Private,HS-grad,9,Married-civ-spouse,White,Female,40,>50K
27430,20,Private,Some-college,10,Never-married,White,Male,10,<=50K
27431,42,Private,HS-grad,9,Married-civ-spouse,White,Male,40,>50K
27432,37,Private,Some-college,10,Separated,White,Female,40,<=50K
27433,40,Private,HS-grad,9,Married-civ-spouse,White,Male,40,<=50K
27434,32,Private,Assoc-acdm,12,Married-civ-spouse,White,Male,45,>50K
27435,29,Private,Masters,14,Married-civ-spouse,White,Male,55,>50K
27436,20,Private,Some-college,10,Never-married,White,Female,40,<=50K
27437,26,Private,11th,7,Married-civ-spouse,White,Male,40,>50K
27438,25,Private,Bachelors,13,Never-married,White,Male,30,<=50K
27439,37,Private,HS-grad,9,Married-civ-spouse,White,Male,80,>50K
27440,18,?,12th,8,Never-married,White,Female,24,<=50K
27441,33,?,Some-college,10,Married-civ-spouse,White,Female,50,<=50K
27442,26,Private,Some-college,10,Married-civ-spouse,White,Male,40,<=50K
27443,24,Private,HS-grad,9,Never-married,White,Female,30,<=50K
27444,33,Private,HS-grad,9,Married-civ-spouse,White,Female,25,<=50K
27445,23,Private,HS-grad,9,Never-married,Amer-Indian-Eskimo,Male,40,<=50K
27446,20,?,10th,6,Never-married,Black,Male,40,<=50K
27447,36,Private,Some-college,10,Never-married,White,Male,50,<=50K
27448,37,Private,Bachelors,13,Widowed,White,Female,50,<=50K
27449,24,Private,Assoc-voc,11,Never-married,White,Male,35,<=50K
27450,38,Private,Assoc-acdm,12,Married-civ-spouse,White,Male,50,>50K
27451,50,Private,Bachelors,13,Divorced,White,Female,45,<=50K
27452,44,Private,11th,7,Married-civ-spouse,White,Male,40,>50K
27453,46,Private,HS-grad,9,Married-civ-spouse,White,Male,40,>50K
27454,57,Private,Some-college,10,Never-married,Black,Female,40,<=50K
27455,37,Private,HS-grad,9,Married-civ-spouse,White,Male,70,<=50K
